sensor_type,device_type,timestamps,seconds_elapsed,lux
light,smartphone,1654705456272833800,241.8348337402344,99.023
light,smartphone,1654705456432833300,241.99483325195314,99.968
light,smartphone,1654705456592834300,242.15483422851563,98.010
light,smartphone,1654705456752833000,242.3148330078125,99.023
light,smartphone,1654705456912834800,242.47483471679686,99.968
light,smartphone,1654705457072847400,242.63484741210937,101.993
light,smartphone,1654705457232837400,242.79483740234375,100.980
light,smartphone,1654705457392834000,242.954833984375,105.975
light,smartphone,1654705457552833500,243.11483349609375,100.980
light,smartphone,1654705457712833500,243.27483349609375,99.968
light,smartphone,1654705457872834000,243.434833984375,98.010
light,smartphone,1654705458032848000,243.59484790039062,96.998
light,smartphone,1654705458192836000,243.75483618164063,95.985
light,smartphone,1654705458352834000,243.914833984375,98.010
light,smartphone,1654705458512833000,244.0748330078125,100.980
light,smartphone,1654705458672836000,244.23483618164062,99.023
light,smartphone,1654705458832833800,244.39483374023436,99.968
light,smartphone,1654705458992851200,244.55485131835937,100.980
light,smartphone,1654705459312835300,244.87483544921875,95.985
light,smartphone,1654705459472832500,245.03483251953125,99.023
light,smartphone,1654705459952847000,245.51484716796875,98.010
light,smartphone,1654705460272833000,245.8348330078125,95.985
light,smartphone,1654705460432835000,245.9948349609375,94.973
light,smartphone,1654705460592833800,246.15483374023438,95.985
light,smartphone,1654705460752834300,246.31483422851562,98.010
light,smartphone,1654705460912846800,246.47484692382812,99.023
light,smartphone,1654705461232834300,246.7948342285156,98.010
light,smartphone,1654705461392833500,246.95483349609376,95.985
light,smartphone,1654705461712834300,247.27483422851563,94.973
light,smartphone,1654705461872846800,247.43484692382813,95.985
light,smartphone,1654705462032834000,247.594833984375,99.968
light,smartphone,1654705462192835800,247.7548359375,98.010
light,smartphone,1654705462352833300,247.91483325195313,99.968
light,smartphone,1654705462512832500,248.07483251953124,99.023
light,smartphone,1654705462672840200,248.23484008789063,94.973
light,smartphone,1654705462992835000,248.5548349609375,96.998
light,smartphone,1654705463152833800,248.71483374023438,100.980
light,smartphone,1654705463312832800,248.87483276367186,99.968
light,smartphone,1654705463472832800,249.0348327636719,99.023
light,smartphone,1654705463632845000,249.19484497070312,98.010
light,smartphone,1654705463952833800,249.51483374023437,94.973
light,smartphone,1654705464112834600,249.67483447265624,96.998
light,smartphone,1654705464272833800,249.8348337402344,98.010
light,smartphone,1654705464432833300,249.99483325195314,96.998
light,smartphone,1654705464592890400,250.15489038085937,94.028
light,smartphone,1654705464752846800,250.31484692382813,96.998
light,smartphone,1654705464912834000,250.474833984375,93.015
light,smartphone,1654705465072835300,250.63483544921874,92.003
light,smartphone,1654705465232835000,250.7948349609375,94.028
light,smartphone,1654705465552851000,251.11485083007813,93.015
light,smartphone,1654705465712850400,251.27485034179688,89.978
light,smartphone,1654705465872834800,251.43483471679687,90.990
light,smartphone,1654705466032833000,251.5948330078125,89.978
light,smartphone,1654705466192834000,251.754833984375,90.990
light,smartphone,1654705466352833800,251.91483374023437,92.003
light,smartphone,1654705466512847000,252.07484716796876,93.015
light,smartphone,1654705466672847000,252.23484716796875,95.985
light,smartphone,1654705466992833800,252.5548337402344,96.998
light,smartphone,1654705467152833500,252.71483349609375,95.985
light,smartphone,1654705467312832800,252.87483276367186,94.028
light,smartphone,1654705467472847000,253.03484716796876,93.015
light,smartphone,1654705467632849200,253.19484912109374,99.023
light,smartphone,1654705467792833500,253.35483349609376,100.980
light,smartphone,1654705468432850200,253.99485009765624,99.023
light,smartphone,1654705468592829000,254.15482885742188,98.010
light,smartphone,1654705468752833500,254.31483349609374,99.023
light,smartphone,1654705468912833500,254.47483349609374,101.993
light,smartphone,1654705469072833000,254.6348330078125,96.998
light,smartphone,1654705469232835800,254.7948359375,98.010
light,smartphone,1654705469392847400,254.9548474121094,99.023
light,smartphone,1654705469552837600,255.11483764648438,94.028
light,smartphone,1654705469872833800,255.43483374023438,98.010
light,smartphone,1654705470032834300,255.59483422851562,100.980
light,smartphone,1654705470192834800,255.75483471679686,99.023
light,smartphone,1654705470512841000,256.07484106445315,98.010
light,smartphone,1654705470672833800,256.23483374023436,95.985
light,smartphone,1654705470992833000,256.5548330078125,98.010
light,smartphone,1654705471152832800,256.7148327636719,99.023
light,smartphone,1654705471472834800,257.03483471679687,98.010
light,smartphone,1654705471632832800,257.19483276367185,95.985
light,smartphone,1654705471792834300,257.35483422851564,96.998
light,smartphone,1654705472112833300,257.67483325195315,100.980
light,smartphone,1654705472272847000,257.83484716796875,103.005
light,smartphone,1654705472432833500,257.99483349609375,105.030
light,smartphone,1654705472592833300,258.1548332519531,100.980
light,smartphone,1654705472752834300,258.3148342285156,94.973
light,smartphone,1654705472912833800,258.4748337402344,92.003
light,smartphone,1654705473072834800,258.6348347167969,94.028
light,smartphone,1654705473392835000,258.9548349609375,92.003
light,smartphone,1654705473552834600,259.11483447265624,95.985
light,smartphone,1654705473712833800,259.2748337402344,94.028
light,smartphone,1654705473872833300,259.43483325195314,94.973
light,smartphone,1654705474032835000,259.5948349609375,93.015
light,smartphone,1654705474192851000,259.7548508300781,92.003
light,smartphone,1654705474512834800,260.0748347167969,94.028
light,smartphone,1654705474672834000,260.234833984375,96.998
light,smartphone,1654705474832835300,260.39483544921876,94.028
light,smartphone,1654705475152850400,260.7148503417969,94.973
light,smartphone,1654705475312833500,260.87483349609374,93.015
light,smartphone,1654705475632833500,261.19483349609374,94.028
light,smartphone,1654705475792833800,261.35483374023437,98.010
light,smartphone,1654705475952833800,261.5148337402344,94.973
light,smartphone,1654705476272832500,261.83483251953123,96.998
light,smartphone,1654705476432833800,261.99483374023436,93.015
light,smartphone,1654705476592834800,262.15483471679687,92.003
light,smartphone,1654705476752834800,262.3148347167969,96.998
light,smartphone,1654705476912842000,262.4748420410156,98.010
light,smartphone,1654705477072859100,262.63485913085935,99.968
light,smartphone,1654705477232832800,262.7948327636719,100.980
light,smartphone,1654705477392833500,262.9548334960937,106.988
light,smartphone,1654705477552833500,263.11483349609375,105.030
light,smartphone,1654705477712838700,263.2748386230469,99.968
light,smartphone,1654705477872834000,263.434833984375,96.998
light,smartphone,1654705478032850400,263.59485034179687,100.980
light,smartphone,1654705478192834000,263.754833984375,84.983
light,smartphone,1654705478352834800,263.91483471679686,74.993
light,smartphone,1654705478512834000,264.074833984375,72.022
light,smartphone,1654705478672832800,264.2348327636719,47.993
light,smartphone,1654705478832833300,264.3948332519531,33.007
light,smartphone,1654705478992848100,264.55484814453126,14.985
light,smartphone,1654705479152833500,264.7148334960938,17.010
light,smartphone,1654705479312833800,264.87483374023435,13.028
light,smartphone,1654705479472833300,265.0348332519531,18.968
light,smartphone,1654705479632833300,265.1948332519531,31.995
light,smartphone,1654705479792834000,265.354833984375,11.003
light,smartphone,1654705479952849400,265.5148493652344,9.990
light,smartphone,1654705480112833300,265.67483325195315,15.998
light,smartphone,1654705480272834800,265.8348347167969,12.015
light,smartphone,1654705480432833300,265.99483325195314,11.003
light,smartphone,1654705480592833000,266.1548330078125,14.985
light,smartphone,1654705480752834300,266.3148342285156,33.007
light,smartphone,1654705480912847000,266.47484716796873,8.977
light,smartphone,1654705481072833800,266.6348337402344,11.003
light,smartphone,1654705481232834300,266.79483422851564,17.010
light,smartphone,1654705481392830200,266.95483032226565,14.985
light,smartphone,1654705481552841700,267.114841796875,12.015
light,smartphone,1654705481712833300,267.2748332519531,14.985
light,smartphone,1654705481872851500,267.4348515625,34.020
light,smartphone,1654705482072852700,267.63485278320314,12.015
light,smartphone,1654705482232834600,267.79483447265625,17.010
light,smartphone,1654705482392834000,267.954833984375,15.998
light,smartphone,1654705482552833300,268.11483325195314,12.015
light,smartphone,1654705482872834800,268.4348347167969,35.033
light,smartphone,1654705483032847000,268.59484716796874,12.015
light,smartphone,1654705483352833800,268.91483374023437,17.010
light,smartphone,1654705483672833500,269.23483349609376,12.015
light,smartphone,1654705483992859000,269.55485888671876,36.990
light,smartphone,1654705484152833800,269.7148337402344,12.015
light,smartphone,1654705484312834600,269.87483447265623,11.003
light,smartphone,1654705484472826400,270.0348264160156,17.010
light,smartphone,1654705484792833800,270.35483374023437,13.028
light,smartphone,1654705485112833000,270.6748330078125,36.990
light,smartphone,1654705485272835000,270.8348349609375,15.998
light,smartphone,1654705485432833800,270.99483374023436,12.015
light,smartphone,1654705485592833300,271.1548332519531,19.980
light,smartphone,1654705485752833000,271.3148330078125,18.968
light,smartphone,1654705485912850000,271.47484985351565,13.973
light,smartphone,1654705486072833300,271.6348332519531,14.985
light,smartphone,1654705486232834800,271.79483471679686,38.003
light,smartphone,1654705486392833800,271.9548337402344,12.015
light,smartphone,1654705486552834600,272.11483447265624,11.003
light,smartphone,1654705486712840200,272.27484008789065,19.980
light,smartphone,1654705487032833500,272.59483349609377,13.973
light,smartphone,1654705487192833300,272.75483325195313,13.028
light,smartphone,1654705487352835800,272.9148359375,35.033
light,smartphone,1654705487512834000,273.074833984375,13.973
light,smartphone,1654705487672846600,273.2348466796875,12.015
light,smartphone,1654705487832846800,273.39484692382814,13.973
light,smartphone,1654705488152834000,273.714833984375,12.015
light,smartphone,1654705488312833300,273.87483325195313,22.005
light,smartphone,1654705488472833500,274.03483349609377,62.978
light,smartphone,1654705488632869000,274.194869140625,85.995
light,smartphone,1654705488792850000,274.35484985351565,89.978
light,smartphone,1654705488952833500,274.51483349609373,88.020
light,smartphone,1654705489112833500,274.67483349609375,87.007
light,smartphone,1654705489272832800,274.8348327636719,83.025
light,smartphone,1654705489432833500,274.99483349609375,77.018
light,smartphone,1654705489752847600,275.31484765625,79.988
light,smartphone,1654705489912833300,275.4748332519531,78.975
light,smartphone,1654705490072835000,275.6348349609375,77.018
light,smartphone,1654705490232833800,275.79483374023437,78.030
light,smartphone,1654705490552847000,276.1148471679688,78.975
light,smartphone,1654705490712848400,276.2748483886719,79.988
light,smartphone,1654705491032833800,276.5948337402344,78.975
light,smartphone,1654705491192833300,276.75483325195313,77.018
light,smartphone,1654705491512851500,277.0748515625,76.005
light,smartphone,1654705491672835800,277.2348359375,77.018
light,smartphone,1654705491832835000,277.3948349609375,78.030
light,smartphone,1654705491992832300,277.55483227539065,78.975
light,smartphone,1654705492472855800,278.03485571289065,78.030
light,smartphone,1654705492632845600,278.1948454589844,77.018
light,smartphone,1654705492792832300,278.3548322753906,78.030
light,smartphone,1654705492952833500,278.51483349609373,78.975
light,smartphone,1654705493112841700,278.674841796875,79.988
light,smartphone,1654705493432846600,278.9948466796875,78.030
light,smartphone,1654705493592835000,279.1548349609375,77.018
light,smartphone,1654705494232832800,279.7948327636719,78.030
light,smartphone,1654705494392846800,279.95484692382814,76.005
light,smartphone,1654705494712834300,280.2748342285156,77.018
light,smartphone,1654705495032833000,280.5948330078125,76.005
light,smartphone,1654705495352850400,280.91485034179686,77.018
light,smartphone,1654705495672832800,281.2348327636719,76.005
light,smartphone,1654705495992833300,281.55483325195314,78.030
light,smartphone,1654705496312847600,281.87484765625,78.975
light,smartphone,1654705496472833500,282.03483349609377,81.000
light,smartphone,1654705496632833800,282.1948337402344,82.013
light,smartphone,1654705496792833800,282.35483374023437,78.975
light,smartphone,1654705496952832800,282.51483276367185,78.030
light,smartphone,1654705497112829000,282.67482885742186,78.975
light,smartphone,1654705497432833800,282.99483374023436,81.000
light,smartphone,1654705497592833800,283.1548337402344,83.025
light,smartphone,1654705497912833000,283.4748330078125,78.030
light,smartphone,1654705498072834800,283.6348347167969,77.018
light,smartphone,1654705498552833300,284.11483325195314,78.030
light,smartphone,1654705498872834000,284.434833984375,78.975
light,smartphone,1654705499032834600,284.59483447265626,78.030
light,smartphone,1654705499512833500,285.07483349609373,77.018
light,smartphone,1654705499832833300,285.3948332519531,78.975
light,smartphone,1654705500472832800,286.0348327636719,78.030
light,smartphone,1654705500952834000,286.514833984375,78.975
light,smartphone,1654705501272833000,286.8348330078125,78.030
light,smartphone,1654705501592833000,287.1548330078125,78.975
light,smartphone,1654705501752835800,287.3148359375,78.030
light,smartphone,1654705502072849700,287.634849609375,79.988
light,smartphone,1654705502232833000,287.7948330078125,78.030
light,smartphone,1654705502392835300,287.95483544921876,76.005
light,smartphone,1654705502552834300,288.11483422851563,77.018
light,smartphone,1654705502712832800,288.2748327636719,88.020
light,smartphone,1654705502872835800,288.4348359375,89.978
light,smartphone,1654705503032847000,288.59484716796874,90.990
light,smartphone,1654705503352834000,288.914833984375,88.020
light,smartphone,1654705503512834000,289.074833984375,84.983
light,smartphone,1654705503832834600,289.39483447265627,88.020
light,smartphone,1654705504312833500,289.87483349609374,87.007
light,smartphone,1654705504472834800,290.03483471679687,83.025
light,smartphone,1654705504632835000,290.1948349609375,79.988
light,smartphone,1654705504792840400,290.35484033203124,81.000
light,smartphone,1654705504952851200,290.5148513183594,84.983
light,smartphone,1654705505112833300,290.67483325195315,89.978
light,smartphone,1654705505272834000,290.834833984375,92.003
light,smartphone,1654705505432833000,290.9948330078125,94.028
light,smartphone,1654705505592833800,291.1548337402344,90.990
light,smartphone,1654705505752841000,291.3148410644531,87.007
light,smartphone,1654705505912848400,291.4748483886719,88.020
light,smartphone,1654705506072834000,291.634833984375,89.978
light,smartphone,1654705506232834300,291.79483422851564,94.028
light,smartphone,1654705506392833300,291.9548332519531,93.015
light,smartphone,1654705506552835300,292.11483544921873,89.978
light,smartphone,1654705506712892700,292.274892578125,90.990
light,smartphone,1654705506872846800,292.4348469238281,88.020
light,smartphone,1654705507032833300,292.5948332519531,89.978
light,smartphone,1654705507192835000,292.7548349609375,92.003
light,smartphone,1654705507352834300,292.91483422851564,96.998
light,smartphone,1654705507512833500,293.07483349609373,95.985
light,smartphone,1654705507832851000,293.3948508300781,94.028
light,smartphone,1654705508312834600,293.87483447265623,95.985
light,smartphone,1654705508472836000,294.0348361816406,99.023
light,smartphone,1654705508632846600,294.1948466796875,98.010
light,smartphone,1654705508952833800,294.5148337402344,99.023
light,smartphone,1654705509112833000,294.6748330078125,95.985
light,smartphone,1654705509272834300,294.8348342285156,94.973
light,smartphone,1654705509432834300,294.99483422851563,99.023
light,smartphone,1654705509592850200,295.15485009765627,104.018
light,smartphone,1654705509752847400,295.3148474121094,83.025
light,smartphone,1654705509912833500,295.47483349609377,81.000
light,smartphone,1654705510072833300,295.6348332519531,89.033
light,smartphone,1654705510232833500,295.79483349609376,98.010
light,smartphone,1654705510392833000,295.9548330078125,109.013
light,smartphone,1654705510552850200,296.11485009765624,110.970
light,smartphone,1654705510712850200,296.27485009765627,110.025
light,smartphone,1654705510872833000,296.4348330078125,100.980
light,smartphone,1654705511032833300,296.5948332519531,92.003
light,smartphone,1654705511192834000,296.754833984375,93.015
light,smartphone,1654705511352832800,296.9148327636719,98.010
light,smartphone,1654705511512851500,297.0748515625,94.973
light,smartphone,1654705511672834600,297.23483447265625,96.998
light,smartphone,1654705511832833300,297.3948332519531,99.023
light,smartphone,1654705511992833800,297.55483374023436,96.998
light,smartphone,1654705512152836900,297.7148369140625,99.023
light,smartphone,1654705512312835300,297.8748354492187,95.985
light,smartphone,1654705512792833500,298.35483349609376,98.010
light,smartphone,1654705512952832800,298.51483276367185,88.020
light,smartphone,1654705513112844800,298.6748447265625,93.015
light,smartphone,1654705513272834600,298.83483447265627,99.023
light,smartphone,1654705513432847000,298.99484716796877,95.985
light,smartphone,1654705513592833800,299.1548337402344,94.973
light,smartphone,1654705513912833800,299.4748337402344,95.985
light,smartphone,1654705514232833000,299.7948330078125,96.998
light,smartphone,1654705514552833800,300.11483374023436,95.985
light,smartphone,1654705515032833800,300.5948337402344,96.998
light,smartphone,1654705515192833300,300.75483325195313,98.010
light,smartphone,1654705515352850400,300.91485034179686,99.023
light,smartphone,1654705515512832500,301.07483251953124,98.010
light,smartphone,1654705515672833000,301.2348330078125,95.985
light,smartphone,1654705515992834000,301.554833984375,98.010
light,smartphone,1654705516152843800,301.71484375,101.993
light,smartphone,1654705516312848000,301.87484790039065,104.018
light,smartphone,1654705516472833500,302.03483349609377,110.970
light,smartphone,1654705516632834300,302.1948342285156,126.023
light,smartphone,1654705516792833300,302.35483325195315,146.003
light,smartphone,1654705516952834600,302.5148344726563,152.010
light,smartphone,1654705517112833500,302.67483349609375,147.015
light,smartphone,1654705517272850700,302.8348505859375,170.033
light,smartphone,1654705517432834300,302.99483422851563,173.003
light,smartphone,1654705517592833500,303.1548334960938,164.025
light,smartphone,1654705517752834800,303.3148347167969,152.010
light,smartphone,1654705518072833800,303.6348337402344,153.967
light,smartphone,1654705518272833500,303.8348334960937,159.975
light,smartphone,1654705518432850400,303.99485034179685,159.030
light,smartphone,1654705518592834800,304.15483471679687,157.005
light,smartphone,1654705518912837400,304.4748374023437,160.988
light,smartphone,1654705519072832500,304.63483251953124,159.030
light,smartphone,1654705519232835300,304.79483544921874,168.008
light,smartphone,1654705519392846800,304.95484692382814,173.003
light,smartphone,1654705519552833800,305.11483374023436,175.973
light,smartphone,1654705519712833000,305.2748330078125,191.970
light,smartphone,1654705519872833500,305.43483349609374,214.988
light,smartphone,1654705520032833300,305.5948332519531,274.995
light,smartphone,1654705520192842500,305.75484252929687,310.028
light,smartphone,1654705520352847000,305.91484716796873,351.000
light,smartphone,1654705520512834300,306.0748342285156,424.980
light,smartphone,1654705520672834000,306.234833984375,467.978
light,smartphone,1654705520832835300,306.39483544921876,625.995
light,smartphone,1654705520992834800,306.55483471679685,629.033
light,smartphone,1654705521152839400,306.71483935546877,607.028
light,smartphone,1654705521312851500,306.8748515625,541.013
light,smartphone,1654705521472835000,307.0348349609375,499.973
light,smartphone,1654705521632836400,307.19483642578126,472.973
light,smartphone,1654705521792833800,307.35483374023437,456.030
light,smartphone,1654705521952834300,307.5148342285156,443.003
light,smartphone,1654705522112834800,307.67483471679685,454.005
light,smartphone,1654705522272848000,307.8348479003906,402.030
light,smartphone,1654705522432834300,307.99483422851563,352.013
light,smartphone,1654705522592835600,308.15483569335936,337.028
light,smartphone,1654705522912833300,308.4748332519531,335.003
light,smartphone,1654705523072835000,308.6348349609375,353.025
light,smartphone,1654705523232855000,308.79485498046876,400.005
light,smartphone,1654705523392834600,308.9548344726563,418.028
light,smartphone,1654705523552833800,309.11483374023436,441.990
light,smartphone,1654705523712832500,309.27483251953123,497.003
light,smartphone,1654705523872834800,309.4348347167969,598.995
light,smartphone,1654705524032836600,309.59483666992185,703.013
light,smartphone,1654705524192847400,309.75484741210937,676.013
light,smartphone,1654705524352834600,309.91483447265625,537.975
light,smartphone,1654705524512833500,310.07483349609373,488.025
light,smartphone,1654705524672833800,310.23483374023436,445.028
light,smartphone,1654705524832833300,310.3948332519531,364.028
light,smartphone,1654705524992844000,310.55484399414064,332.978
light,smartphone,1654705525152851500,310.7148515625,317.993
light,smartphone,1654705525312832800,310.87483276367186,299.025
light,smartphone,1654705525472836000,311.0348361816406,256.027
light,smartphone,1654705525632834000,311.194833984375,247.995
light,smartphone,1654705525792834600,311.35483447265625,239.018
light,smartphone,1654705525952834300,311.5148342285156,220.995
light,smartphone,1654705526112848000,311.6748479003906,213.975
light,smartphone,1654705526272835300,311.83483544921876,220.995
light,smartphone,1654705526432834300,311.99483422851563,240.030
light,smartphone,1654705526592835000,312.1548349609375,235.980
light,smartphone,1654705526752834800,312.3148347167969,236.993
light,smartphone,1654705526912835300,312.47483544921874,249.008
light,smartphone,1654705527072850700,312.6348505859375,244.013
light,smartphone,1654705527232834600,312.79483447265625,230.985
light,smartphone,1654705527392834300,312.9548342285156,229.973
light,smartphone,1654705527552834000,313.114833984375,240.975
light,smartphone,1654705527712833800,313.2748337402344,251.978
light,smartphone,1654705527872834000,313.434833984375,251.033
light,smartphone,1654705528424514000,313.9865141601563,0.000
light,smartphone,1654705530624502800,316.1865026855469,0.000
light,smartphone,1654705534424521700,319.98652172851564,0.000
light,smartphone,1654705534624502300,320.1865021972656,0.000
light,smartphone,1654705540024500500,325.5865004882813,0.000
light,smartphone,1654705540424516400,325.98651635742186,0.000
light,smartphone,1654705546224502500,331.78650244140624,0.000
light,smartphone,1654705549424515600,334.986515625,0.000
light,smartphone,1654705560424503300,345.9865034179688,0.000
light,smartphone,1654705561424504800,346.9865048828125,0.000
light,smartphone,1654705594424504300,379.98650439453127,0.000
light,smartphone,1654705598224502300,383.78650219726563,0.000
light,smartphone,1654705598824502500,384.38650244140626,0.000
light,smartphone,1654705604224493000,389.7864931640625,0.000
light,smartphone,1654705605024520000,390.58652001953124,0.000
light,smartphone,1654705659424502800,444.9865026855469,0.000
light,smartphone,1654705664824492800,450.38649291992186,0.000
light,smartphone,1654705667224506400,452.78650634765626,0.000
light,smartphone,1654705691224494600,476.78649462890627,0.000
light,smartphone,1654705696624484600,482.18648461914063,0.000
light,smartphone,1654705698224478200,483.7864782714844,1.013
light,smartphone,1654705698424502000,483.986501953125,152.010
light,smartphone,1654705698721908000,484.2839079589844,152.010
light,smartphone,1654705698921909000,484.4839089355469,218.025
light,smartphone,1654705699081899000,484.64389892578123,240.030
light,smartphone,1654705699241898000,484.80389794921877,251.978
light,smartphone,1654705699401895400,484.9638955078125,260.010
light,smartphone,1654705699561895700,485.1238957519531,243.000
light,smartphone,1654705699721895200,485.28389526367187,225.990
light,smartphone,1654705699881909500,485.44390942382813,219.983
light,smartphone,1654705700041909000,485.6039089355469,227.003
light,smartphone,1654705700201907500,485.76390747070315,230.985
light,smartphone,1654705700361907500,485.9239074707031,233.010
light,smartphone,1654705700681893400,486.24389331054687,231.998
light,smartphone,1654705700841907500,486.40390747070313,229.028
light,smartphone,1654705701001907700,486.56390771484377,230.985
light,smartphone,1654705701161912300,486.72391235351563,231.998
light,smartphone,1654705701321910500,486.8839106445312,233.010
light,smartphone,1654705701481907000,487.0439069824219,238.005
light,smartphone,1654705701641894100,487.2038940429687,234.968
light,smartphone,1654705701801906400,487.3639064941406,236.993
light,smartphone,1654705701961906400,487.52390649414065,238.005
light,smartphone,1654705702121907200,487.6839072265625,234.023
light,smartphone,1654705702281908000,487.8439079589844,233.010
light,smartphone,1654705702441913000,488.0039130859375,235.980
light,smartphone,1654705702601894100,488.16389404296876,238.005
light,smartphone,1654705702761909000,488.32390893554685,235.980
light,smartphone,1654705702921907200,488.4839072265625,238.005
light,smartphone,1654705703081907200,488.6439072265625,218.970
light,smartphone,1654705703401906700,488.96390673828125,217.013
light,smartphone,1654705703561906700,489.1239067382813,216.000
light,smartphone,1654705703881910000,489.44390991210935,214.988
light,smartphone,1654705704201907200,489.7639072265625,217.013
light,smartphone,1654705704361907500,489.9239074707031,216.000
light,smartphone,1654705704521908200,490.083908203125,214.988
light,smartphone,1654705704681906400,490.2439064941406,213.030
light,smartphone,1654705704841907000,490.40390698242186,211.005
light,smartphone,1654705705001907500,490.5639074707031,213.030
light,smartphone,1654705705161911600,490.72391162109375,209.993
light,smartphone,1654705705321910300,490.88391015625,208.980
light,smartphone,1654705705641906400,491.2039064941406,202.028
light,smartphone,1654705705801907200,491.3639072265625,200.003
light,smartphone,1654705705961907500,491.52390747070314,197.033
light,smartphone,1654705706121907700,491.68390771484377,195.008
light,smartphone,1654705706281907700,491.84390771484374,192.983
light,smartphone,1654705706441906700,492.0039067382813,204.998
light,smartphone,1654705706601915400,492.16391528320315,214.988
light,smartphone,1654705706761907000,492.3239069824219,218.025
light,smartphone,1654705706921909800,492.48390966796876,224.033
light,smartphone,1654705707081906700,492.64390673828126,223.020
light,smartphone,1654705707241903600,492.80390356445315,224.978
light,smartphone,1654705707561907000,493.1239069824219,228.015
light,smartphone,1654705707881910300,493.44391015625,229.028
light,smartphone,1654705708041909000,493.6039089355469,233.010
light,smartphone,1654705708201907700,493.76390771484375,230.985
light,smartphone,1654705708521910500,494.0839106445313,233.010
light,smartphone,1654705708681909200,494.2439091796875,230.985
light,smartphone,1654705709321916700,494.8839167480469,234.968
light,smartphone,1654705709481906700,495.04390673828124,234.023
light,smartphone,1654705709961907500,495.52390747070314,230.985
light,smartphone,1654705710121952300,495.6839521484375,234.023
light,smartphone,1654705710281907000,495.84390698242186,234.968
light,smartphone,1654705710441910300,496.00391015625,231.998
light,smartphone,1654705710601912800,496.1639128417969,234.968
light,smartphone,1654705710761906200,496.32390625,230.985
light,smartphone,1654705711241906700,496.8039067382812,233.010
light,smartphone,1654705711401907700,496.96390771484374,234.968
light,smartphone,1654705711561906200,497.12390625,238.005
light,smartphone,1654705711721907200,497.2839072265625,234.968
light,smartphone,1654705711881910300,497.44391015625,239.018
light,smartphone,1654705712041893600,497.6038935546875,247.995
light,smartphone,1654705712201907000,497.7639069824219,246.983
light,smartphone,1654705712521907700,498.08390771484375,251.978
light,smartphone,1654705712681910500,498.24391064453124,266.018
light,smartphone,1654705712841906700,498.40390673828125,265.005
light,smartphone,1654705713001941800,498.56394165039063,261.023
light,smartphone,1654705713161911000,498.7239111328125,258.997
light,smartphone,1654705713321911000,498.8839111328125,256.027
light,smartphone,1654705713481906700,499.04390673828124,255.015
light,smartphone,1654705713641906400,499.2039064941406,245.970
light,smartphone,1654705713801906700,499.36390673828123,245.025
light,smartphone,1654705714121907700,499.68390771484377,217.013
light,smartphone,1654705714281908000,499.8439079589844,207.968
light,smartphone,1654705714441909800,500.00390966796874,218.970
light,smartphone,1654705714601909800,500.16390966796877,229.973
light,smartphone,1654705714761907200,500.3239072265625,180.023
light,smartphone,1654705714921902600,500.4839025878906,154.980
light,smartphone,1654705715081907700,500.64390771484375,235.980
light,smartphone,1654705715241907000,500.8039069824219,136.013
light,smartphone,1654705715401907700,500.96390771484374,149.985
light,smartphone,1654705715561907500,501.1239074707031,126.968
light,smartphone,1654705715721902600,501.2839025878906,139.995
light,smartphone,1654705715881892400,501.44389233398437,189.000
light,smartphone,1654705716041909500,501.6039094238281,197.033
light,smartphone,1654705716201907000,501.7639069824219,177.998
light,smartphone,1654705716361907000,501.9239069824219,186.030
light,smartphone,1654705716521907700,502.08390771484375,77.018
light,smartphone,1654705716681907700,502.2439077148438,41.985
light,smartphone,1654705716841892600,502.403892578125,45.968
light,smartphone,1654705717001908200,502.563908203125,18.023
light,smartphone,1654705717161909800,502.72390966796877,7.020
light,smartphone,1654705717321909000,502.88390893554686,8.977
light,smartphone,1654705717481907500,503.0439074707031,7.020
light,smartphone,1654705717641907700,503.20390771484375,4.995
light,smartphone,1654705717801896700,503.3638967285156,9.990
light,smartphone,1654705717961908000,503.52390795898435,6.008
light,smartphone,1654705718121907500,503.6839074707031,11.003
light,smartphone,1654705718281907200,503.8439072265625,7.020
light,smartphone,1654705718441911300,504.0039113769531,6.008
light,smartphone,1654705718761894100,504.32389404296873,8.033
light,smartphone,1654705718921908000,504.4839079589844,6.008
light,smartphone,1654705719081907500,504.64390747070314,1.013
light,smartphone,1654705719241907200,504.8039072265625,0.000
light,smartphone,1654705719441907500,505.0039074707031,1.013
light,smartphone,1654705719601908000,505.1639079589844,0.000
light,smartphone,1654705719761907200,505.3239072265625,1.013
light,smartphone,1654705719921892600,505.483892578125,0.000
light,smartphone,1654705724241908500,509.8039084472656,0.000
light,smartphone,1654705728561906700,514.1239067382812,0.000
light,smartphone,1654705732881907200,518.4439072265625,0.000
light,smartphone,1654705737201907200,522.7639072265625,0.000
light,smartphone,1654705741521896000,527.0838959960937,0.000
light,smartphone,1654705745841920500,531.4039204101563,0.000
light,smartphone,1654705750161909000,535.7239089355469,0.000
light,smartphone,1654705754481906400,540.0439064941406,0.000
light,smartphone,1654705758801907700,544.3639077148438,0.000
light,smartphone,1654705763121906400,548.6839064941406,0.000
light,smartphone,1654705767441906400,553.0039064941407,0.000
light,smartphone,1654705770001906400,555.5639064941406,1.013
light,smartphone,1654705770161906700,555.7239067382812,116.978
light,smartphone,1654705770321906700,555.8839067382812,162.000
light,smartphone,1654705770481911800,556.0439118652343,203.985
light,smartphone,1654705770641910300,556.20391015625,176.985
