,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,labelWalking,labelSitting,labelRunning,labelOnthetable,labelCycling,light_phone_lux,mag_phone_x,mag_phone_y,mag_phone_z,acc_phone_x_mixture,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
2022-06-08 16:20:16.975446500,5.5565555555555575,1.6266296296296299,-1.3946296296296294,0.4303703703703703,-1.4636296296296296,1.5614444444444444,1,0,0,0,0,38.823833333333326,-10.5976,39.09908,-10.53232,3.501741438821656e-05,-0.19022259706190248,0.04831785456504158,0.004389727602089163,-0.09266793073696822,-0.0856299720594399,0.33824525773560304,-0.141399437938912
2022-06-08 16:20:17.225446500,-1.8699615384615385,-0.909,2.233538461538462,-0.1108846153846154,-0.5323076923076923,-1.3696923076923075,1,0,0,0,0,1.485,-14.716680000000002,40.3456,-3.16816,0.0006939107756559559,-0.21118570859340755,-0.039436963226627875,0.06604251923077378,-0.07898431501295304,0.046562584336840594,-0.16519700759965755,-0.04198092187252534
2022-06-08 16:20:17.475446500,3.5974230769230764,0.9328461538461538,0.5052307692307692,-0.6244230769230769,0.1247307692307692,1.330153846153846,1,0,0,0,0,1.3860000000000001,-17.02656,39.9864,-4.39964,0.0003093447110587273,-0.20373851644247826,-0.03306269768522303,0.05825285201393484,-0.07919939157007391,0.039715526405419935,0.18847714463295276,-0.10457978521668189
2022-06-08 16:20:17.725446500,-1.5730384615384616,0.15146153846153834,1.0467692307692311,-1.0378846153846153,0.14846153846153848,0.3633846153846153,1,0,0,0,0,1.2870000000000001,-3.45684,44.673159999999996,6.1764,0.0008106283686866991,-0.25533646471672733,-0.0983263522688088,-0.03646388517855273,-0.014346200970443545,0.009173878392962392,-0.11306056524136,-0.05315617616714555
2022-06-08 16:20:17.975446500,-0.002925925925926048,-1.1278148148148148,-0.2200370370370371,0.642,-1.1881851851851852,2.0847037037037044,1,0,0,0,0,1.1880000000000002,1.5989999999999998,44.53668,11.120359999999998,1065.0628572786825,-0.062307565020737816,-0.21102610180310682,-0.13220046233269045,-0.09907691180778762,-0.26175630809999223,0.10087655963173095,-0.0028459137695600063
2022-06-08 16:20:18.225446500,-1.709307692307692,0.8620769230769232,1.802384615384616,0.8590384615384614,0.020653846153846186,0.8336153846153848,1,0,0,0,0,1.089,21.15616,41.06116,4.0411600000000005,0.0007569520763372719,-0.2701670811270706,-0.008923468052814484,-0.21388198050898669,0.01406706974461583,-0.26558725142447864,-0.06226250925211589,0.09469211453875974
2022-06-08 16:20:18.475446500,1.9688461538461537,-1.2171153846153848,-0.15396153846153846,0.7736153846153846,0.24384615384615385,-0.3787307692307693,1,0,0,0,0,0.9900000000000001,20.84252,39.030120000000004,-5.205159999999999,0.0008861083803474682,-0.2573478011764025,0.0731444621247727,-0.2691724249033042,0.012883190454214594,-0.08022784111150415,0.07138139707628771,0.06246217313513629
2022-06-08 16:20:18.725446500,1.7909629629629635,-2.503,-0.17355555555555555,-0.9724814814814816,0.5716666666666667,-0.6415555555555555,1,0,0,0,0,0.891,19.2646,40.08316,-7.2474,0.000953428266345811,-0.26117538927678813,0.08017912348652487,-0.2877510382698947,0.036206464609648235,0.10597885987137542,-0.01312705317581482,-0.03121954032403916
2022-06-08 16:20:18.975446500,-3.042884615384615,2.3961153846153844,2.8110384615384616,-0.3164615384615385,-1.0426923076923078,-0.5641923076923078,1,0,0,0,0,0.792,12.90616,44.59736,9.82132,0.0003001815660146273,-0.2806873308657855,-0.08311340879009946,-0.16443001439256397,0.048595523842291134,-0.1291052828788386,-0.23730269962323292,-0.050645818822813424
2022-06-08 16:20:19.225446500,0.042192307692307626,-3.0959615384615384,-0.8772692307692307,0.4309615384615385,0.18057692307692308,0.6673461538461538,1,0,0,0,0,0.6930000000000001,11.334160000000002,45.38332000000001,9.37372,0.13968911126528558,-0.2839671740188377,-0.08486180566175236,-0.1641006076728298,0.010636498630159738,-0.11991259101257372,0.04311513851156958,0.08226413647385462
2022-06-08 16:20:19.475446500,-0.4464444444444443,1.046,1.940148148148148,0.7610370370370371,0.6819999999999999,0.4322592592592592,1,0,0,0,0,0.5940000000000001,20.279320000000002,42.78392,5.71064,0.022694368534801824,-0.2814835753599067,-0.027503820883705912,-0.23019348408267087,0.02428934553326383,-0.18919502205949487,-0.0300591139838808,0.1137231730168336
2022-06-08 16:20:19.725446500,2.1129230769230767,0.4476923076923077,-1.0593076923076925,0.19942307692307693,0.3554999999999999,0.005923076923076924,1,0,0,0,0,0.4950000000000001,21.36984,40.31712,-3.2844,0.0008300680216575343,-0.26529685157370436,0.05529602225056015,-0.28077280200750926,0.030625636990519813,-0.053438904988931946,0.08051818734538284,0.010672473758409998
2022-06-08 16:20:19.975446500,0.5449230769230771,-2.9095384615384616,-0.16373076923076926,-0.9225769230769232,0.5080384615384615,-0.7809230769230768,1,0,0,0,0,0.39600000000000013,20.75408,41.40176,-0.6885600000000001,0.004516244916715091,-0.27597844808886046,0.028473167092669796,-0.29005379629820915,0.06231154972094021,0.08112829019376268,-0.07194156977278414,-0.006494660209970402
2022-06-08 16:20:20.225446500,-2.8970384615384615,2.3066923076923067,2.156692307692308,-0.3131538461538462,-1.2391538461538458,-0.5131153846153846,1,0,0,0,0,0.29699999999999993,11.50292,44.71812,14.325120000000002,0.0003396894931649239,-0.28393600356419224,-0.12139650983072066,-0.15136599780662743,0.06968968967907162,-0.1312243133782559,-0.21827565662406428,-0.06011896370106474
2022-06-08 16:20:20.475446500,0.3854074074074075,-2.451777777777778,-0.8055555555555558,0.4373333333333332,-0.16081481481481474,0.6795925925925924,1,0,0,0,0,0.19799999999999995,11.128,45.40064,11.82,0.017364868821081344,-0.28594863122779773,-0.10349002268189589,-0.1636648368535003,0.027531250033571385,-0.13226954549939124,0.05572502274997558,0.058431900401646523
2022-06-08 16:20:20.725446500,-0.29911538461538456,0.7896538461538464,1.3981153846153849,0.6282692307692308,0.3349615384615384,0.19488461538461532,1,0,0,0,0,0.09899999999999998,18.658666666666665,42.94854166666666,5.577541666666666,0.06903495351138096,-0.2798942252041063,-0.030249231425975073,-0.22268410548299217,0.02685566910865024,-0.1617090185926192,-0.030117863059020686,0.08044523829473575
2022-06-08 16:20:20.975446500,2.249461538461538,0.5007692307692307,-0.9470384615384616,0.3058461538461539,0.3317307692307692,0.23646153846153845,1,0,0,0,0,0.0,19.65844,40.11388,-3.75912,0.0007763624844279483,-0.26080648582005206,0.054953764963547945,-0.2615882485190376,0.018804896166116022,-0.07197808616920638,0.10085959375176907,0.013965370904593283
2022-06-08 16:20:21.225446500,0.3350000000000001,-2.394037037037037,-0.4577037037037038,-0.8037777777777777,0.3965555555555555,-0.7722962962962965,1,0,0,0,0,0.0,20.2516,40.15436,-4.59524,0.026714284371513315,-0.2647127250186409,0.060594368467245224,-0.2798275922822424,0.04249759831472891,0.06728651530091186,-0.0714654145143492,-0.01679592277959468
2022-06-08 16:20:21.475446500,-2.8275384615384622,2.109923076923077,1.7552692307692306,-0.3280384615384616,-0.8866923076923078,-0.4361923076923077,1,0,0,0,0,0.0,12.927839999999998,43.98688,9.87988,0.00035960596936802165,-0.27856019608872107,-0.08211727183099905,-0.16521861475352914,0.05157915013022024,-0.11837678405137629,-0.20697539800282225,-0.04767349516183053
2022-06-08 16:20:21.725446500,1.0696153846153846,-2.9566923076923075,-0.7998461538461541,0.2905769230769231,-0.07534615384615385,0.6376923076923077,1,0,0,0,0,0.0,12.050440000000002,45.15164,7.3269199999999985,0.0011858247334364904,-0.2823631745433048,-0.0652779234370011,-0.1834756277011063,0.014795963444665303,-0.09955538581656843,0.07713843477602278,0.04702400473329133
2022-06-08 16:20:21.975446500,-0.5694074074074075,1.5331851851851852,0.9495185185185184,0.821925925925926,0.29214814814814816,0.2351111111111111,1,0,0,0,0,0.0,19.68384,41.95208,2.9783600000000003,0.007622670361461448,-0.2732283590713015,-0.005025338901646981,-0.22417056309203007,0.014922347525984635,-0.18770215043989297,-0.02771580701358806,0.08026578156577402
2022-06-08 16:20:22.225446500,1.954653846153846,0.09557692307692303,-0.9950384615384616,0.3047307692307692,0.2526538461538462,0.3125,1,0,0,0,0,0.0,21.00156,38.78632,-6.7824,0.0008915692528754654,-0.25332157320369203,0.08480877634159281,-0.2680340445400305,0.010510473422887853,-0.08358836853657169,0.09160369069936047,0.012626687286150049
2022-06-08 16:20:22.475446500,0.20392307692307693,-2.3416153846153844,-0.14553846153846162,-1.1104230769230772,0.5977307692307693,-1.0318846153846155,1,0,0,0,0,0.0,20.613760000000006,39.97964,-3.56036,0.06990975418058454,-0.2670391599161819,0.05370320483326842,-0.28937563189192234,0.05988493328789957,0.1098354590714863,-0.10510132657159517,-0.023743371764053774
2022-06-08 16:20:22.725446500,-2.342576923076923,2.6512307692307693,0.8926538461538461,-0.2576153846153846,-0.8995384615384616,-0.19715384615384612,1,0,0,0,0,0.0,12.795119999999999,43.831559999999996,9.09388,0.0005168089076493138,-0.27615537813484925,-0.07551552074530513,-0.16486061827439413,0.04678000014465681,-0.1270883083141894,-0.16153462689993736,-0.05830877732489846
2022-06-08 16:20:22.975446500,0.4353703703703704,-2.350333333333333,0.07970370370370361,0.5704074074074074,0.008814814814814831,0.5737777777777777,1,0,0,0,0,0.0,12.90616,44.65596000000001,7.09668,0.011201403867105214,-0.2805799549660721,-0.06061167203188287,-0.17942846459723494,0.008118653229781088,-0.139008824105995,0.04448375209857672,0.07508113456404546
2022-06-08 16:20:23.225446500,0.0184230769230769,1.0468076923076923,0.13565384615384615,0.6871153846153846,0.3690384615384616,0.4473461538461537,1,0,0,0,0,0.0,19.871400000000005,41.03264,1.8654,0.14650755793499154,-0.26870953180110996,0.006741523590912121,-0.23058508313618914,0.01823871154913631,-0.16900065972498518,0.013615695229252002,0.07007434982430631
2022-06-08 16:20:23.475446500,2.6855,-0.9498846153846152,-1.1961153846153847,0.11261538461538464,-0.13311538461538466,0.18857692307692306,1,0,0,0,0,0.0,22.485080000000004,37.1094,-7.68012,0.0006070396897778829,-0.24816031412333817,0.10138314667083434,-0.2905286673314798,0.031421296506731186,-0.057809305977642965,0.11184384392003459,-0.018534903092900894
2022-06-08 16:20:23.725446500,-1.3827037037037042,-1.5933333333333333,0.9507777777777776,-1.0609629629629629,0.3774074074074073,-1.4553703703703704,1,0,0,0,0,0.0,18.43216,41.59428,1.7917999999999994,0.0008850193182023564,-0.27585952278777603,0.0015177866748867386,-0.2581227697136359,0.06949174572250118,0.08961341558245307,-0.20417364285911027,-0.01739493327561689
2022-06-08 16:20:23.975446500,-0.1967307692307692,1.3294615384615385,-0.41907692307692296,0.08457692307692308,-0.5151923076923077,-0.10084615384615384,1,0,0,0,0,0.0,11.79464,44.5554,9.63236,0.11579205012753233,-0.2804534293725993,-0.08178618150273467,-0.1753613511398573,0.0436555907118835,-0.0953046665000683,-0.029695936651944053,-0.023884712286007782
2022-06-08 16:20:24.225446500,-2.5041538461538457,-0.3108461538461539,1.1873846153846157,0.4389615384615384,0.4373846153846153,0.9615384615384616,1,0,0,0,0,0.0,13.185839999999999,44.66939999999999,5.9994000000000005,0.0004611055533941418,-0.27694556152132255,-0.05638480171699759,-0.14726083044095908,-0.01826845195959552,-0.20457605034511447,-0.0872554835360055,0.09809033154871274
2022-06-08 16:20:24.475446500,1.2786666666666666,0.0704444444444445,-0.3656666666666665,0.6162592592592594,0.0007777777777777744,0.4756296296296296,1,0,0,0,0,0.0,19.49856,40.47988,-0.8640399999999999,0.0011246714769481713,-0.26331020710237246,0.030243192716092642,-0.24107530126743093,0.01556240532474777,-0.14480558642714955,0.07400917772790769,0.03779241323051421
2022-06-08 16:20:24.725446500,3.595230769230769,-1.409,-1.5697692307692308,-0.3424615384615385,-0.13923076923076924,-0.01153846153846155,1,0,0,0,0,0.0,23.08364,36.50636,-7.452199999999999,0.00030992670711476385,-0.24868333435214926,0.10385628360867208,-0.3142625435802893,0.05796645169866492,0.011250427297182586,0.12896766862809228,-0.05472467632991375
2022-06-08 16:20:24.975446500,-2.4719230769230767,-0.8991153846153848,1.620346153846154,-0.6609230769230771,0.015384615384615356,-1.4655000000000002,1,0,0,0,0,0.0,17.064880000000002,42.576840000000004,4.148359999999999,0.00047197111923262617,-0.2783893150348735,-0.023324393091339685,-0.22816345758258233,0.05778180547861842,0.020140771736387623,-0.2449931397008417,-0.0023804347939021604
2022-06-08 16:20:25.225446500,0.16534615384615392,0.718846153846154,0.12238461538461533,0.11980769230769232,-0.10153846153846152,-0.26834615384615385,1,0,0,0,0,0.0,10.40628,45.26048,10.38684,0.08718299005963108,-0.28401845101239664,-0.09292007023406029,-0.1703621122698145,0.04045815553273724,-0.06571442372232567,-0.024527199159865974,0.0071514590026406305
2022-06-08 16:20:25.475446500,-1.7262222222222223,-1.2357037037037035,0.4987407407407407,0.4942962962962963,0.11433333333333336,1.1281851851851852,1,0,0,0,0,0.0,12.534880000000001,46.0246,8.02144,0.0007502903598857788,-0.2838260589256476,-0.07609856001737623,-0.14895027691994403,-0.014194378749155637,-0.20741820324922897,-0.03388567412990747,0.08692497005069437
2022-06-08 16:20:25.725446500,1.3670769230769233,1.0205384615384614,-0.5459615384615385,0.5674230769230769,0.08761538461538462,0.4707307692307693,1,0,0,0,0,0.0,18.93392,42.17404000000001,-0.11091999999999996,0.0010982561859510923,-0.270399182860647,0.01851125854717151,-0.2406908497416041,0.011477945135870948,-0.13743095232321578,0.07710125375324145,0.028562077648563913
2022-06-08 16:20:25.975446500,1.6146153846153848,-3.247384615384615,-0.014576923076923109,-0.9734615384615384,0.6935,-0.9343461538461538,1,0,0,0,0,0.0,21.10144,41.34232,-1.7206,0.0010169329404182774,-0.2769300762468007,0.03861502367459545,-0.3079258100545608,0.0669323457933274,0.11916467029810922,-0.036726712460283195,-0.005515687359267342
2022-06-08 16:20:26.225446500,-3.715115384615385,2.9031153846153845,0.8905384615384614,-0.14796153846153845,-0.8281538461538459,-0.6300384615384615,1,0,0,0,0,0.0,9.136125,46.06966666666667,14.299291666666667,0.00015807732669371698,-0.28599221868723007,-0.1319654055364802,-0.12464966975457195,0.0461423009031132,-0.1230666003643941,-0.23061957819466775,-0.03669550937054489
2022-06-08 16:20:26.475446500,1.0666153846153843,-3.1932692307692303,-0.7113846153846153,0.35392307692307684,-0.19546153846153846,0.4245,1,0,0,0,0,0.0,6.587666666666666,48.00795833333334,13.839999999999998,0.001186820353779191,-0.2940611209368583,-0.13650928921751482,-0.1396689088388715,0.0198578487168491,-0.08402127492612456,0.07465510401412354,0.05113839938954665
2022-06-08 16:20:26.725446500,-3.4750769230769234,2.697538461538462,2.1364615384615377,0.6194615384615385,0.7118461538461538,0.9200769230769232,1,0,0,0,0,0.0,15.653333333333334,45.92908333333333,8.265708333333334,0.0002014516227315219,-0.2870689796430726,-0.07216828748350611,-0.15707469875663704,-0.01380392570854074,-0.2540389718161409,-0.1440180438626102,0.11416557587006411
2022-06-08 16:20:26.975446500,-3.241556617295748,2.057666507405638,1.9391720019111318,0.4817608173076924,0.7627516025641026,0.7438064903846155,1,0,0,0,0,0.0,20.452,41.31548,-1.9560400000000002,0.0002734505837009699,-0.2640808212074052,0.03154069412385685,-0.20183658498739412,-0.02383838793858652,-0.22763504017837696,-0.1473644793339568,0.09920107653973922
2022-06-08 16:20:27.225446500,-3.0080363115145725,1.4177945532728145,1.7418824653607259,0.3440600961538462,0.8136570512820512,0.5675360576923079,1,0,0,0,0,0.0,20.44588,41.340959999999995,-1.58412,0.0003454495446704179,-0.26573490625743534,0.028941356365561152,-0.20928203316652305,-0.015294361036840136,-0.19479408356900443,-0.14663986876194127,0.09589459404454376
2022-06-08 16:20:27.475446500,-2.774516005733397,0.7779225991399907,1.5445929288103197,0.206359375,0.8645625,0.3912656250000002,1,0,0,0,0,0.0,10.6096,45.37667999999999,12.933039999999998,0.0004174485056398659,-0.28594228725845483,-0.11836519845943597,-0.1314447428299449,0.019118476401262238,-0.14510538817377558,-0.13597887310519455,0.10375107695115854
2022-06-08 16:20:27.725446500,-2.5409956999522216,0.13805064500716702,1.3473033922599138,0.06865865384615388,0.9154679487179487,0.21499519230769248,1,0,0,0,0,0.0,9.4066,47.00784,10.63812,0.000489447466609314,-0.28954049710385604,-0.1077974651819785,-0.1324084909641824,0.0006190662867246608,-0.10584455846902026,-0.1340926323510961,0.09547235762122676
2022-06-08 16:20:27.975446500,-2.307475394171046,-0.5018213091256567,1.1500138557095079,-0.06904206730769225,0.9663733974358975,0.038724759615384796,1,0,0,0,0,0.0,18.32936,43.90732000000001,5.52388,0.0005614464275787618,-0.2849938243471658,-0.03705556305018209,-0.21582388712424638,0.023497090605785052,-0.0944013478949138,-0.14285878333857105,0.09323740742358105
2022-06-08 16:20:28.225446500,-2.073955088389871,-1.1416932632584804,0.9527243191591017,-0.20674278846153848,1.0172788461538462,-0.1375456730769229,1,0,0,0,0,0.0,20.55612,40.2294,-4.5278800000000015,0.0006334453885482099,-0.2623196685404024,0.05629447235264536,-0.23927278665746218,0.0013677629369550964,-0.06059724588899161,-0.1434129779212473,0.07584989679082699
2022-06-08 16:20:28.475446500,-1.8404347826086955,-1.7815652173913044,0.7554347826086957,-0.3444435096153846,1.068184294871795,-0.3138161057692306,1,0,0,0,0,0.0,17.838800000000006,43.35464,2.77952,0.0007054443495176579,-0.2810209389746267,-0.014970584824295478,-0.22634386715794105,0.0230932463395721,-0.024703006484034055,-0.14054651991824305,0.08068272496775097
2022-06-08 16:20:28.725446500,-0.4885925925925925,0.9915925925925924,-0.3681111111111111,-0.48214423076923074,1.1190897435897438,-0.49008653846153827,1,0,0,0,0,0.0,8.824679999999997,46.0066,13.581879999999998,0.01567489406867137,-0.2916140888672201,-0.12600859319325708,-0.1643571932011008,0.058317880499031215,0.034128966139195666,-0.0750441390734923,0.03431059637204347
2022-06-08 16:20:28.975446500,-2.7758846153846157,-0.1933076923076924,1.124384615384615,-0.6198449519230769,1.1699951923076923,-0.666356971153846,1,0,0,0,0,0.0,10.287159999999998,47.24864,9.9024,0.0003748563224201416,-0.29446672255262474,-0.10038634154861599,-0.1620866814337842,0.024941714191681476,0.015468327418195035,-0.206481066759577,0.0618584698578849
2022-06-08 16:20:29.225446500,1.1099615384615384,0.3045,-0.3909615384615384,-0.757545673076923,1.220900641025641,-0.8426274038461536,1,0,0,0,0,0.0,19.19636,42.89191999999999,2.41196,0.0011731647993964284,-0.284003901573618,-0.003123192371423111,-0.28167563288875536,0.06678550123847998,0.09250763069951298,-0.042780861848568934,0.008300416129230041
2022-06-08 16:20:29.475446500,3.142259259259258,-1.5941851851851854,-1.493851851851852,-0.8952463942307691,1.2718060897435899,-1.0188978365384613,1,0,0,0,0,0.0,21.78240000000001,39.92636,-5.157159999999998,0.0004449355254385368,-0.26954099691976036,0.07234474582297223,-0.32911251461653845,0.06631737900826902,0.16598637263173155,0.04728966302985615,-0.010960277659443187
2022-06-08 16:20:29.725446500,-2.7855,-0.08126923076923075,1.6281923076923075,-1.0329471153846155,1.3227115384615387,-1.195168269230769,1,0,0,0,0,0.0,15.77568,43.96952,7.1543199999999985,0.00037198879827545915,-0.28773480319726646,-0.0562247890094864,-0.21902035752644095,0.061496573762612416,0.07045429114963249,-0.25893401722529424,0.04265767151175438
2022-06-08 16:20:29.975446500,-0.2731538461538461,0.004692307692307765,-0.3902307692307694,-1.1706478365384616,1.3736169871794872,-1.3714387019230765,1,0,0,0,0,0.0,10.0134,45.99472000000001,11.89288,0.08051902845469086,-0.2954727723857276,-0.10931354619843094,-0.20159825636769416,0.0817910467029747,0.16419236765264697,-0.1304352296754029,0.004093480199839265
2022-06-08 16:20:30.225446500,-2.3328461538461536,-0.600576923076923,0.8038846153846154,-1.3083485576923077,1.424522435897436,-1.5477091346153844,1,0,0,0,0,0.0,14.82316,45.34208,7.93216,0.0005202581032536943,-0.29488434599200564,-0.06753781760431725,-0.22784155550045976,0.06969125507924906,0.13883966924509364,-0.25232710845837825,0.025035934244227145
2022-06-08 16:20:30.475446500,2.4509629629629632,0.5203703703703704,-0.9647777777777778,-1.4460492788461539,1.4754278846153848,-1.7239795673076923,1,0,0,0,0,0.0,20.50728,40.497960000000006,-2.30552,0.0006971934222979715,-0.2747726036389239,0.045242052997279215,-0.3273394640613422,0.09551840413517307,0.24040956155968268,-0.04387109207376779,-0.05119073550340505
2022-06-08 16:20:30.725446500,0.9888461538461536,-3.2880000000000003,-0.2404230769230769,-1.58375,1.5263333333333335,-1.90025,1,0,0,0,0,0.0,21.49136,40.25192,-3.4215199999999997,0.001217597064352207,-0.27520809820866143,0.05480719895175541,-0.3274765337132636,0.08562775865898246,0.2522519957772956,-0.12429711158045287,-0.004622427371398228
2022-06-08 16:20:30.975446500,-3.6228846153846153,3.095884615384615,1.514769230769231,-0.09423076923076924,-1.0694615384615385,-0.5859615384615384,1,0,0,0,0,0.0,10.789639999999999,44.96116,11.80652,0.00017381951115597242,-0.2803087101681401,-0.10523099991726811,-0.13667500417601153,0.04315590456729199,-0.1458024297114944,-0.23407050672032556,-0.04714392640192571
2022-06-08 16:20:31.225446500,0.1782962962962964,-2.8595185185185183,-1.2854814814814814,0.3275925925925926,0.062370370370370326,0.4839259259259259,1,0,0,0,0,0.0,9.51984,46.20388,9.8642,0.08124990846089697,-0.28573845996409525,-0.09505142592287674,-0.15473316110717655,0.010294050885026981,-0.09407180175914485,0.04397646170061098,0.06050983409066136
2022-06-08 16:20:31.475446500,-0.2943076923076923,1.4831153846153846,0.9649615384615384,0.6844999999999999,0.02715384615384614,0.8769615384615383,1,0,0,0,0,0.0,17.01579166666667,43.73441666666667,4.830583333333333,0.07110896015464784,-0.2772959691923249,-0.03131074832551251,-0.19891424004263203,0.005194090159914968,-0.2147327896563244,0.007884348954017018,0.05779592746250887
2022-06-08 16:20:31.725446500,2.009,3.367,-0.324,0.934,-1.102,0.727,1,0,0,0,0,0.0,21.480625,38.037625,-6.95475,0.0008705919111855494,-0.24485284742324318,0.09128493618306269,-0.25107565777240193,0.00309646372245325,-0.2304853641159092,0.11867087812512526,-0.04668897532018651
2022-06-08 16:20:31.975446500,1.675274725274725,2.9035604395604397,-0.3764835164835165,0.8793423913043479,-1.103804347826087,0.6889239130434782,1,0,0,0,0,0.0,19.06736,41.91384,0.9885200000000001,0.00896964830832709,-0.2668839400752346,0.013071726743800012,-0.23289384017534684,0.017934284765713085,-0.2244533735789306,0.10372971510868886,-0.03356014881763229
2022-06-08 16:20:32.225446500,1.3415494505494503,2.440120879120879,-0.428967032967033,0.8246847826086957,-1.105608695652174,0.6508478260869565,1,0,0,0,0,0.0,10.920040000000002,44.85464,11.341680000000002,0.017068704705468632,-0.27915641797202523,-0.09571615289452112,-0.1600978452102052,0.03320041385085156,-0.20523573060460107,0.09560830707027664,-0.023522773729411982
2022-06-08 16:20:32.475446500,1.0078241758241757,1.9766813186813188,-0.4814505494505495,0.7700271739130435,-1.107413043478261,0.6127717391304348,1,0,0,0,0,0.0,11.304199999999998,45.8476,7.72744,0.02516776110261017,-0.2798719534061477,-0.07003125668369004,-0.16514953197030044,0.00847644927356144,-0.19838866391644472,0.07859287631099621,-0.02534039922569955
2022-06-08 16:20:32.725446500,0.6740989010989009,1.5132417582417583,-0.533934065934066,0.7153695652173914,-1.109217391304348,0.574695652173913,1,0,0,0,0,0.0,19.7852,41.10983999999999,0.5444800000000001,0.03326681749975171,-0.26431904949775314,0.019153416588572923,-0.23247942252668619,0.02002696205701822,-0.21365391417278787,0.0535663531563094,-0.024785122525490307
